dataset,round,reference,method,kind,operating_point,d_balanced_accuracy,d_balanced_accuracy_lo,d_balanced_accuracy_hi,d_balanced_accuracy_p,d_mcc,d_mcc_lo,d_mcc_hi,d_mcc_p,d_sensitivity,d_sensitivity_lo,d_sensitivity_hi,d_sensitivity_p,d_specificity,d_specificity_lo,d_specificity_hi,d_specificity_p
CAID2 Disorder-PDB,caid2,disorder_pdb,DisEMBL-disHL,DED,calibrated,-0.20749516301435036,-0.23195862495578434,-0.1813215249683891,0.001,-0.47340471083653496,-0.5153537763307926,-0.4288889072930817,0.001,-0.07445667849635439,-0.12285976852687257,-0.024410976660917544,0.008,-0.3405336475323464,-0.36159561785415395,-0.31963193543134755,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,IsUnstruct,DED,calibrated,-0.05363036071614194,-0.07627572814984016,-0.031435176087988244,0.001,-0.11822716547783547,-0.15961220639253693,-0.07873123298310666,0.001,-0.0679540883391273,-0.11232379372163505,-0.02589472221565598,0.002,-0.039306633093156566,-0.05348242819304087,-0.02583157432429858,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,RONN,DED,calibrated,-0.0872211279213361,-0.10959047370164289,-0.06602265808692973,0.001,-0.16390366515061902,-0.20541231178736877,-0.12614354865121047,0.001,-0.14609278887584098,-0.19174621045519746,-0.10447022801259065,0.001,-0.028349466966831216,-0.041241244207743485,-0.0155170065527219,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,PreDisorder,DED,calibrated,-0.05821732205504994,-0.08655354893008416,-0.03151364512243609,0.001,-0.10385170991965714,-0.15041004967289054,-0.06010093644021168,0.001,-0.10248932136839452,-0.1557222487027465,-0.046635288529786545,0.001,-0.013945322741705367,-0.024308667618274913,-0.0027822880501445894,0.01
CAID2 Disorder-PDB,caid2,disorder_pdb,OPAL,DED,calibrated,-0.20272498769015687,-0.24365649060739328,-0.16099604281447497,0.001,-0.464723273848231,-0.5360396265677984,-0.3936505219491866,0.001,-0.010027900683451227,-0.08005718352812928,0.05971865588343304,0.79,-0.39542207469686247,-0.44086644015793097,-0.35096849405599795,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,pyHCA,DED,calibrated,-0.05440306264805997,-0.08528340133618584,-0.02476369754138341,0.001,-0.10503456101604423,-0.15805522170287045,-0.05726048808437916,0.001,-0.08667522332497594,-0.14450080832167683,-0.026027326766957744,0.004,-0.022130901971143997,-0.04043249311792838,-0.005099760715902458,0.002
CAID2 Disorder-PDB,caid2,disorder_pdb,DeepIDP-2L,DED,calibrated,-0.008523555168105101,-0.031200135234665798,0.013934039535543091,0.436,-0.044586916526563505,-0.08665463652661656,-0.004307505742158652,0.036,0.020728220959416892,-0.025161323390686142,0.06363210835808002,0.358,-0.037775331295627095,-0.059479034758465776,-0.01971591914951533,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,PredIDR-long,DED,calibrated,0.026758295610532726,0.005097766615295309,0.047860992637402726,0.018,0.032486725989766194,-0.006980549900887366,0.07012744031569078,0.08,0.0629015566579993,0.018130796191710683,0.10473210461251142,0.002,-0.00938496543693384,-0.020994605667890992,0.0037589679318529292,0.136
CAID2 Disorder-PDB,caid2,disorder_pdb,PredIDR-short,DED,calibrated,0.01616506267148243,-0.006165740378230181,0.03759950106852785,0.144,0.015211016897013895,-0.023590330028043793,0.053679611392561936,0.424,0.04289099318179912,-0.0018091789887128339,0.08528371003930788,0.058,-0.010560867838834248,-0.021909823744804907,0.0024246365609828786,0.088
CAID2 Disorder-PDB,caid2,disorder_pdb,AUCpred-profile,DED,calibrated,-0.01040750020292897,-0.02871394522218382,0.006622662561648898,0.236,-0.03699903544987943,-0.06930157430254479,-0.004965819235122757,0.024,0.0028384719588294537,-0.03409474403849866,0.03688099288411064,0.856,-0.023653472364687397,-0.036861500721018424,-0.010822263037948088,0.002
CAID2 Disorder-PDB,caid2,disorder_pdb,AUCpred-no-profile,DED,calibrated,-0.050776744878738254,-0.07204878224609446,-0.03081779374475447,0.001,-0.11748259791997154,-0.15657499588619972,-0.08150576269279954,0.001,-0.0571297168739349,-0.09739846250435037,-0.018811982373001822,0.006,-0.04442377288354161,-0.05800048352553159,-0.03152501780781923,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,DisoPred,DED,calibrated,-0.028919877837994205,-0.05378061331830985,-0.006042600660060662,0.012,-0.05998077134220182,-0.10536341722009984,-0.01825500739465465,0.006,-0.041072022737176445,-0.09265981704651897,0.004168088044754598,0.082,-0.01676773293881196,-0.03361771868838165,6.129353835203664e-05,0.052
CAID2 Disorder-PDB,caid2,disorder_pdb,Dispredict2,DED,calibrated,-0.24409825630954923,-0.28894665359164806,-0.19824911739627335,0.001,-0.5241925848513168,-0.6083500394202844,-0.43950860082443166,0.001,-0.2848962735379172,-0.3595992436512266,-0.20708536276721173,0.001,-0.20330023908118136,-0.2536771260496066,-0.15596682619510616,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,Dispredict3,DED,calibrated,-0.04626925662642244,-0.07385756512998944,-0.017561314677188918,0.002,-0.14285281351060272,-0.19375769339207205,-0.08930632724134882,0.001,0.007152575768047365,-0.0473528254356634,0.06302344800445116,0.76,-0.09969108902089227,-0.12656208606046365,-0.07426948882020283,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,IDP-Fusion,DED,calibrated,0.007343907354249692,-0.012562087972278254,0.028108352503101414,0.48,-0.0043887708265504186,-0.04116053802928396,0.03429272360673032,0.804,0.032572526511361055,-0.006574599475147024,0.07318248304697769,0.102,-0.017884711802861667,-0.03398535153004447,-0.0035387445721027926,0.014
CAID2 Disorder-PDB,caid2,disorder_pdb,rawMSA,DED,calibrated,-0.025214044824979957,-0.06457271299795332,0.008846011025145714,0.144,-0.056671964376875564,-0.12619983378306124,9.081775909065438e-05,0.052,-0.03055171481673953,-0.11062130604204566,0.03488174179004522,0.362,-0.019876374833220387,-0.04334914444956283,0.0001155738483906536,0.052
CAID2 Disorder-PDB,caid2,disorder_pdb,metapredict,DED,calibrated,0.003779411202956906,-0.016579658869506287,0.024599464202141232,0.754,0.010647240935395956,-0.021754221016032155,0.04542427359107989,0.548,0.002752722049427948,-0.03764549795795771,0.04455865419859046,0.928,0.004806100356485869,-0.005816469978428667,0.016662958533340565,0.38
CAID2 Disorder-PDB,caid2,disorder_pdb,disomine,DED,calibrated,-0.06391071026546086,-0.09796972997454491,-0.02914223679073996,0.001,-0.14409199739349618,-0.20867906743484552,-0.08277459636987249,0.001,-0.07562350707145163,-0.1427216138136186,-0.009143520409336954,0.028,-0.0521979134594701,-0.08060051862587059,-0.026379493062014796,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,s2D,DED,calibrated,-0.14814991970421,-0.17028924636763285,-0.12788740168204724,0.001,-0.3547735407470212,-0.397827285036518,-0.312657892114748,0.001,-0.08138184071274401,-0.12375708866327811,-0.0425259738620442,0.001,-0.214917998695676,-0.23430184568606968,-0.19561456701367175,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,AlphaFold-rsa,AF,content,0.017017313694225645,0.0055403033653645605,0.029379155968324702,0.001,0.03404064483721469,0.008600399998989592,0.06294587623538456,0.002,0.02435994697262618,0.0040259048358209145,0.04496835009802054,0.018,0.009674680415825108,-0.007516553021677019,0.02616252376198013,0.252
CAID2 Disorder-PDB,caid2,disorder_pdb,AIUPred,DED,content,-0.037654518467158976,-0.06295247000711277,-0.012854996471215638,0.002,-0.07529101759899309,-0.12683355894559978,-0.025644462459873955,0.002,-0.05284570066364812,-0.10258727224117956,-0.0049900583273993675,0.032,-0.022463336270669838,-0.04765489078987706,0.00018966911157626776,0.056
CAID2 Disorder-PDB,caid2,disorder_pdb,IUPred3,DED,content,-0.053860354024652876,-0.0787285350529031,-0.030620738661983404,0.001,-0.10788761741721846,-0.15610272000710645,-0.06306843389324925,0.001,-0.07557833772274428,-0.12311101564089184,-0.03212194941168218,0.001,-0.032142370326561476,-0.055481387307759145,-0.010122828611210489,0.004
CAID2 Disorder-PDB,caid2,disorder_pdb,ESpritz-D,DED,content,-0.06094426738253693,-0.09450376954838886,-0.03103614629893357,0.001,-0.12114395065935503,-0.18077968016205465,-0.06579265288022432,0.001,-0.08652388668850076,-0.15588158324321016,-0.026435438154078904,0.002,-0.03536464807657309,-0.0677266855121248,-0.00788429250050186,0.01
CAID2 Disorder-PDB,caid2,disorder_pdb,ESpritz-N,DED,content,-0.08395907633544376,-0.10645455744557784,-0.06249842466761079,0.001,-0.16822854537773613,-0.21063979568963587,-0.12955519010491073,0.001,-0.11824038529793864,-0.16255693555331224,-0.07820858015890063,0.001,-0.04967776737294891,-0.0684304541585273,-0.030881888964716036,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,ESpritz-X,DED,content,-0.07322685210655581,-0.09618175421317764,-0.052102333973708684,0.001,-0.1456974622061519,-0.18924027425846054,-0.10511139729802547,0.001,-0.10483304840254647,-0.15020341512020308,-0.061295466428548905,0.001,-0.04162065581056517,-0.060856506669884215,-0.021530167842562523,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,MobiDB-lite,DED,content,-0.06581896751532397,-0.08639972398206994,-0.04614560191736236,0.001,-0.11404980072170699,-0.1537942841223685,-0.07725974223339364,0.001,-0.11899264520428438,-0.1605849991259265,-0.07818672912228225,0.001,-0.012645289826363596,-0.03083566385103864,0.004480470267242213,0.174
CAID2 Disorder-PDB,caid2,disorder_pdb,flDPnn,DED,content,-0.06717463265851488,-0.09510083581056622,-0.03913486711253262,0.001,-0.13424814921645517,-0.18288094027690482,-0.08408272773409332,0.001,-0.0950446449574757,-0.14922027674800134,-0.03803765016320329,0.001,-0.03930462035955408,-0.06577359104146611,-0.015261821355212094,0.004
CAID2 Disorder-PDB,caid2,disorder_pdb,flDPnn2,DED,content,-0.057956622568584346,-0.08484864778482429,-0.031577134567138294,0.001,-0.11634418434592064,-0.16967392018286204,-0.0628183679357193,0.001,-0.08107979438425751,-0.13185186267348437,-0.029352516282783073,0.002,-0.03483345075291116,-0.06174861413992357,-0.009687810582392955,0.008
CAID2 Disorder-PDB,caid2,disorder_pdb,DISOPRED3-diso,DED,content,-0.027625733459372852,-0.0446286778786687,-0.011381872524042892,0.004,-0.05504782795687676,-0.08853043693998713,-0.02417500541200989,0.002,-0.03932919255541699,-0.07157355064542358,-0.00768270215780006,0.012,-0.015922274363328718,-0.029979409103335023,-0.0017017547992579866,0.026
CAID2 Disorder-PDB,caid2,disorder_pdb,SETH-0,DED,content,0.006392439296621655,-0.006013033415887536,0.018640965755549552,0.3,0.012425218488897254,-0.01442430615826131,0.03719249657782273,0.348,0.009520520766956307,-0.011434331495523397,0.030149770359197785,0.356,0.0032643578262870074,-0.011310971593769925,0.01744460567913164,0.664
CAID2 Disorder-PDB,caid2,disorder_pdb,SETH-1,DED,content,-0.01641457006074022,-0.029675054622771518,-0.0028323045025370783,0.014,-0.033294861513142746,-0.06417687179583687,-0.002787692124249421,0.032,-0.0225897762126285,-0.04438293325659655,-0.00142921937273247,0.038,-0.01023936390885193,-0.028131899230696575,0.007124928247288815,0.258
CAID2 Disorder-PDB,caid2,disorder_pdb,VSL2,DED,content,-0.04805088306840465,-0.07102464375256183,-0.025676034325118932,0.001,-0.09633301230588469,-0.13893127286186718,-0.05383224525457716,0.001,-0.06755338191865581,-0.1124073278293574,-0.025015462338559617,0.001,-0.028548384218153484,-0.04676281042241423,-0.01057612289444349,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,SPOT-Disorder,DED,content,0.0040050539975101315,-0.013083671992980042,0.021485382483897742,0.646,0.007960517145971617,-0.027482902061215325,0.045956504993907125,0.658,0.006166034386963735,-0.024259845173937224,0.03789097414057803,0.708,0.0018440736080565267,-0.018547627862812367,0.021273304721381565,0.828
CAID2 Disorder-PDB,caid2,disorder_pdb,SPOT-Disorder2,DED,content,0.012956173157372257,-0.001342915667395117,0.028399304384148435,0.078,0.025815105940657175,-0.0027878970292357502,0.056227948446045006,0.084,0.01870194207804479,-0.007633334955674959,0.04807534741285154,0.16,0.007210404236699726,-0.009029251903352986,0.022602849501918387,0.41
CAID2 Disorder-PDB,caid2,disorder_pdb,SPOT-Disorder-Single,DED,content,-0.019797714916846752,-0.04171636546052912,-0.0006571253152353641,0.04,-0.03945817383324881,-0.07733679327219067,-0.0023136360541991087,0.04,-0.027969893936916,-0.06890672458172448,0.00940371009086261,0.162,-0.0116255358967775,-0.030535145999494473,0.005498753684272188,0.198
CAID2 Disorder-PDB,caid2,disorder_pdb,DisEMBL-dis465,DED,content,-0.1443123968593275,-0.1660939751636045,-0.1228429843184458,0.001,-0.28871089098162894,-0.32997240861926563,-0.24873320169510973,0.001,-0.20426280811888486,-0.24554661331655558,-0.16365023046108879,0.001,-0.0843619855997702,-0.10118912335772878,-0.06775721557486876,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,DisEMBL-disHL,DED,content,-0.23923224119383787,-0.26504101754537646,-0.21358829367967064,0.001,-0.4782029780986413,-0.5241547104303994,-0.4293510458508982,0.001,-0.33994687105622556,-0.39134883623245725,-0.28804958167915395,0.001,-0.13851761133145016,-0.15741289098403766,-0.11763034884978446,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,IsUnstruct,DED,content,-0.057117819939542944,-0.07707310895173482,-0.03549328623704501,0.001,-0.11455926365377732,-0.15507937719170067,-0.0742943648306079,0.001,-0.0802994203818024,-0.11749487025116677,-0.0408626216585718,0.001,-0.033936219497283475,-0.05312640468613695,-0.015786630021273187,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,RONN,DED,content,-0.08160332679693809,-0.10115245546790787,-0.06134772430909705,0.001,-0.16244417370035594,-0.2019703564766403,-0.12312015007821474,0.001,-0.11691772593910178,-0.15471487184215374,-0.07799096134087886,0.001,-0.04628892765477439,-0.06632392046413683,-0.028055418795379473,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,PreDisorder,DED,content,-0.05189481732536106,-0.07356316266537616,-0.02975158675473345,0.001,-0.10389004966719463,-0.1434505105574325,-0.06456828710981644,0.001,-0.07331961787428996,-0.11493600705032744,-0.03154587272633011,0.001,-0.030470016776432168,-0.04625075862338582,-0.014862874569921893,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,OPAL,DED,content,-0.25160343565850185,-0.2940142000578015,-0.20859491863980809,0.001,-0.5021736480134656,-0.5844247792663062,-0.4222444736311033,0.001,-0.3612637774394594,-0.4387953726719276,-0.2833860829649733,0.001,-0.1419430938775442,-0.1787067955436637,-0.10909646846230837,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,pyHCA,DED,content,-0.057309811077666806,-0.08396472246476674,-0.03398981268381265,0.001,-0.11492905605177692,-0.16574116638865014,-0.06819405987041371,0.001,-0.08008564429935787,-0.12956771709343257,-0.03581644149421152,0.001,-0.03453397785597575,-0.06185638442350907,-0.008839511829756539,0.002
CAID2 Disorder-PDB,caid2,disorder_pdb,DeepIDP-2L,DED,content,-0.019422111013204776,-0.04079291865380393,0.0027667559487190223,0.09,-0.038935233612900876,-0.08017149655967665,0.00495170741051726,0.08,-0.026766620452703956,-0.0676852886357111,0.015065744315744365,0.226,-0.012077601573705604,-0.0362175135628065,0.009007217153342077,0.27
CAID2 Disorder-PDB,caid2,disorder_pdb,PredIDR-long,DED,content,0.017273681386393406,0.00014889113978278938,0.03472624357504494,0.05,0.03418062160674866,0.0010531199871995135,0.06793708379894253,0.04,0.025116060095214984,-0.009444637597725094,0.056974731790127506,0.146,0.009431302677571833,-0.005720335388466288,0.026241568323479472,0.26
CAID2 Disorder-PDB,caid2,disorder_pdb,PredIDR-short,DED,content,0.010585914230652433,-0.007711902852674279,0.028204531897899093,0.24,0.02085119848132645,-0.011743304671745487,0.054396264779637646,0.214,0.015533967926447829,-0.01943513830911642,0.04814717279347912,0.386,0.005637860534857036,-0.00933526220095487,0.022144495958842395,0.498
CAID2 Disorder-PDB,caid2,disorder_pdb,AUCpred-profile,DED,content,-0.017003035488797287,-0.03247832255965903,-0.0021846906878605545,0.026,-0.03446527755311642,-0.0652421474392423,-0.004397496710680259,0.022,-0.02332668881785672,-0.05324152178614423,0.003947349586560927,0.098,-0.010679382159737847,-0.028231143994287097,0.005576309657567614,0.188
CAID2 Disorder-PDB,caid2,disorder_pdb,AUCpred-no-profile,DED,content,-0.057568210837952175,-0.07738156547067603,-0.037996907231725774,0.001,-0.11478157974228205,-0.15254493197366772,-0.07851464974518892,0.001,-0.08205103514434779,-0.12068600030637178,-0.046290243834474776,0.001,-0.03308538653155655,-0.0504910081012226,-0.01660641883166945,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,DisoPred,DED,content,-0.028619972639849025,-0.048914596791305096,-0.0077581486177563126,0.006,-0.05736524428963938,-0.10042524631835589,-0.016809032232221938,0.008,-0.03992787298486195,-0.08113461586770876,-0.0025525236150599475,0.036,-0.017312072294836098,-0.041032320380532825,0.004283169642702816,0.126
CAID2 Disorder-PDB,caid2,disorder_pdb,Dispredict2,DED,content,-0.2601385263397247,-0.3056050590877318,-0.21638282710284903,0.001,-0.5203696418289977,-0.6089941625968086,-0.43563650494909356,0.001,-0.3666956640820141,-0.4442953902052219,-0.2855731482610366,0.001,-0.1535813885974351,-0.20316741438420421,-0.10634038493607123,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,Dispredict3,DED,content,-0.07156215680846621,-0.09998279391933242,-0.04214542974967249,0.001,-0.14262431209575618,-0.19534745625675864,-0.08833031482200258,0.001,-0.1018495040202529,-0.15969294607481554,-0.04185253078752229,0.001,-0.041274809596679535,-0.06685585102103132,-0.015946949223874372,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,IDP-Fusion,DED,content,-0.0006411182409045832,-0.015900531658855976,0.015332664142657437,0.928,-0.0009561147846417382,-0.03236679650054927,0.030679007179373913,0.98,-0.000913685092143946,-0.032997148489231944,0.028779586342769573,0.952,-0.00036855138966521915,-0.021535008880397947,0.018530532889610072,0.996
CAID2 Disorder-PDB,caid2,disorder_pdb,rawMSA,DED,content,-0.02922075112457869,-0.06145078963356622,-0.0027556339159165786,0.04,-0.058486437322164055,-0.11518581245047586,-0.007374454195115367,0.028,-0.04065521122534686,-0.10089476802606126,0.01054586748587102,0.124,-0.017786291023810515,-0.0449404815976528,0.005871488900458968,0.164
CAID2 Disorder-PDB,caid2,disorder_pdb,metapredict,DED,content,-0.0014334610739784232,-0.015547212111930322,0.012839552003216483,0.878,-0.0031614951789878123,-0.035164079591937694,0.025472925614022195,0.846,-0.0014032380601197217,-0.029524093174021538,0.02706808556857334,0.924,-0.0014636840878371263,-0.01808858069823881,0.01525150731548696,0.876
CAID2 Disorder-PDB,caid2,disorder_pdb,disomine,DED,content,-0.06978232044854547,-0.10219567482942787,-0.03942483698295453,0.001,-0.13956062636730612,-0.20363929816755263,-0.08130777963960978,0.001,-0.09811378795433555,-0.15620367524730844,-0.04015262160673437,0.002,-0.041450852942755405,-0.07324104044894297,-0.011932341402236186,0.001
CAID2 Disorder-PDB,caid2,disorder_pdb,s2D,DED,content,-0.1848209977402733,-0.2096788999016101,-0.1601240313352747,0.001,-0.37038447632377197,-0.41845647269787906,-0.3230196851283036,0.001,-0.2599046376607803,-0.3086692918010105,-0.21236527618233206,0.001,-0.10973735781976626,-0.12926867775273765,-0.09029562596782717,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,AlphaFold-rsa,AF,literal,0.06578431660554096,0.03698546600701943,0.09469580797723041,0.001,0.10982056114307776,0.05762709241920473,0.1606346439415196,0.001,0.29011461550825857,0.23507754070268164,0.34292864645323085,0.001,-0.15854598229717662,-0.20272813200387757,-0.12309002705860399,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,AIUPred,DED,literal,0.0467061811095127,0.011455008640453644,0.08229444565324517,0.012,0.07727077075417568,0.010927475784593623,0.14571458800621656,0.024,0.27733339325694384,0.20614575649166975,0.3461357833786322,0.001,-0.18392103103791846,-0.2262020412631459,-0.14650513598965298,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,IUPred3,DED,literal,0.04882009404169487,0.011586372203140861,0.08330349367187814,0.014,0.08088397808386574,0.013390747396506926,0.144709663590019,0.022,0.13360014838140113,0.05618582411560425,0.21034037388525886,0.001,-0.0359599602980114,-0.06710671985185139,-0.0064147763660424365,0.014
CAID2 Disorder-NOX,caid2,disorder_nox,ESpritz-D,DED,literal,-0.015720746614829112,-0.07804098294790188,0.04301870859276267,0.612,0.041446681723853414,-0.08109310221062681,0.15692780312395893,0.496,-0.22449191481865904,-0.3393070658348626,-0.1139852037169427,0.001,0.19305042158900085,0.14687404568957704,0.23895278524006286,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,ESpritz-N,DED,literal,-0.009513738463093746,-0.04574432479526851,0.02174536142436814,0.596,-0.014217965756908858,-0.07807068309466988,0.04198526262302165,0.66,-0.03344290241963337,-0.1043928129903769,0.03363133115102569,0.29,0.01441542549344588,-0.01295465685020627,0.04260503340411878,0.326
CAID2 Disorder-NOX,caid2,disorder_nox,ESpritz-X,DED,literal,-0.06844542394313871,-0.11041974809522133,-0.027054833541581374,0.001,-0.0678471924024525,-0.15226460701874014,0.01612628471959755,0.11,-0.3332282091985781,-0.41173856996263686,-0.2623214814812198,0.001,0.19633736131230067,0.15602207500047952,0.23709037008522515,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,MobiDB-lite,DED,literal,0.008191121462511696,-0.031023662003199174,0.04410648842223406,0.672,0.02892053272355883,-0.041243514431766826,0.09473245039063839,0.4,-0.051713749228222076,-0.13056221116261682,0.022905837638098444,0.174,0.06809599215324548,0.041872111523208896,0.09645272474739129,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn,DED,literal,-0.026601711123575504,-0.080034325980254,0.027584385001192643,0.344,0.047217507047305984,-0.06175826075738164,0.15678727154412006,0.39,-0.2780085636888597,-0.3800258255202945,-0.17814732483401655,0.001,0.22480514144170868,0.17694867576594292,0.2723630452443319,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn2,DED,literal,-0.026211636545032682,-0.08170573703618207,0.03127349913649707,0.378,0.06727792314637697,-0.05521684184668385,0.18180334284674668,0.264,-0.2938295334605899,-0.4034138905437208,-0.18063065659111058,0.001,0.24140626037052448,0.19108721249709698,0.2906600130650012,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,DISOPRED3-diso,DED,literal,0.03212315541527556,-0.006157869942323865,0.067698887020305,0.094,0.04964214711548998,-0.017500731992796868,0.11402940179912516,0.136,0.12470757966585526,0.04758103734468249,0.20505618452354993,0.004,-0.06046126883530416,-0.08643195386891658,-0.03679212024764796,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-0,DED,literal,0.04895248339040339,0.0189875532607763,0.07600248998003435,0.004,0.08110582583302073,0.028673402132281627,0.13199719857227563,0.004,0.13320440141916867,0.07177290728232776,0.19519611404464085,0.001,-0.035299434638361916,-0.05168733268799067,-0.020548581969364557,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-1,DED,literal,0.05081617913859796,0.019189197784028594,0.08167584290385718,0.001,0.08434979039509535,0.025022928714415665,0.14503203962865513,0.006,0.13590683181157057,0.06953012915600804,0.20363702453413937,0.001,-0.03427447353437466,-0.05047384535924393,-0.018885830117519316,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,VSL2,DED,literal,0.02793149172759651,-0.006024216549818296,0.06110652858679737,0.108,0.047203789757501585,-0.016291437711593634,0.1099344089942486,0.16,0.28243600344424946,0.21665613284166085,0.3430995096642984,0.001,-0.22657301998905646,-0.26421842681606517,-0.19284573798494636,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder,DED,literal,0.06386708294426692,0.029267026054735957,0.10016052197639443,0.002,0.10400962168569892,0.04177454114655098,0.17054983013800631,0.002,0.22345072387289644,0.15447103730498218,0.2957728725348341,0.001,-0.09571655798436256,-0.1289820933418733,-0.0638729289511959,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder2,DED,literal,0.07844752590257133,0.04451446092802877,0.11247172315450855,0.001,0.13130584015631003,0.06963247249198687,0.19529762293148112,0.001,0.2072400016281054,0.13773976761338425,0.2824057011650876,0.001,-0.05034494982296272,-0.07237417201323061,-0.0302497303635079,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder-Single,DED,literal,0.026087174156714434,-0.018066643654949952,0.0666765402583446,0.222,0.05721291845320936,-0.01974545354689058,0.12940862417231583,0.14,-0.0023861123915439307,-0.08739203214240965,0.07523633078186162,0.97,0.0545604607049728,0.025951131885117617,0.08285726705583601,0.002
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-dis465,DED,literal,-0.049139668401645895,-0.0871344628920966,-0.012941424882734528,0.006,-0.0711811197412714,-0.13897035128876492,-0.006075774631783687,0.034,-0.1869437293592016,-0.26306719802023565,-0.12214259027890427,0.001,0.08866439255590981,0.05739241139156366,0.12017149443032507,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-disHL,DED,literal,-0.143733879482585,-0.18485880862880577,-0.10355986929231288,0.001,-0.2634606605634159,-0.34091631860677646,-0.18960592456533637,0.001,-0.5747373249695482,-0.6390283687390103,-0.515059489323406,0.001,0.2872695660043782,0.23792618871804114,0.3338433455530513,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,IsUnstruct,DED,literal,0.03584334961625825,0.0008318146022209268,0.06917822452856134,0.048,0.05408848298362047,-0.011240582827375263,0.11714193008277811,0.096,0.20095948476942474,0.13331061334931646,0.26437970778130143,0.001,-0.1292727855369082,-0.16667505168447705,-0.09691828788085181,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,RONN,DED,literal,0.01885714713690408,-0.012913744935094522,0.04832185093432277,0.28,0.023857532033073673,-0.03661483156313814,0.08027596383332618,0.438,0.17711018864853484,0.1104932793991379,0.2371436092885824,0.001,-0.13939589437472671,-0.17123429410209418,-0.11142228814776711,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,PreDisorder,DED,literal,0.039767656341585154,0.005018745856537647,0.07318218454777387,0.034,0.06444668494250719,0.0002815056607894611,0.12820019894693002,0.05,0.26587250015872543,0.1943130743660484,0.33499839816045685,0.001,-0.18633718747555514,-0.20876037853754148,-0.16425603502771274,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,OPAL,DED,literal,-0.03225821880124281,-0.07955273589775227,0.016400206397317586,0.19,-0.06395618357074707,-0.15305957949135235,0.022385271664089865,0.164,0.18375145152672717,0.09703620040278098,0.2721551085749135,0.001,-0.2482678891292128,-0.30750495329653105,-0.19220734311113838,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,pyHCA,DED,literal,-0.03201086874744856,-0.08726220153392315,0.025586136982299442,0.28,0.0057266794050455615,-0.09943679845595016,0.116447103349234,0.94,-0.2530799669462385,-0.36747791031636773,-0.13965649866660199,0.001,0.18905822945134143,0.14682655493376315,0.23382989834850823,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,DeepIDP-2L,DED,literal,0.04440838346453276,0.010143238136640947,0.07826322052393796,0.01,0.06933221454845587,0.00860258223510699,0.12895176447802648,0.024,0.18238132544490593,0.11869057830603716,0.2424329946581766,0.001,-0.09356455851584042,-0.12769341547678256,-0.06220526925601683,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-long,DED,literal,0.054094158421147655,0.022156375360368522,0.0846458757998044,0.001,0.09181857816095902,0.03284444463242292,0.14936873925391667,0.001,0.2998244614676464,0.23572265242138257,0.35978714513379956,0.001,-0.1916361446253511,-0.2225664354157049,-0.16206494397664378,0.001
