dataset,method,kind,operating_point,threshold,stratum,local_recall,local_specificity,local_bacc,local_bacc_lo,local_bacc_hi,local_mcc,n_pos,n_neg
CAID3 Disorder-NOX,ESpritz-X,DED,literal,0.5,mid_20_30,0.23468057366362452,0.9925093632958801,0.6135949684797524,0.5669401109827709,0.6659688238393189,0.3207169428489907,767,534
CAID3 Disorder-NOX,ESpritz-X,DED,literal,0.5,long_gt30,0.2781481032602109,0.9390463917525773,0.6085972475063941,0.58062204325798,0.6350283178339587,0.2492899081007111,16502,7760
CAID3 Disorder-NOX,ESpritz-X,DED,calibrated,0.105,short_lt20,0.5406301824212272,0.7414141414141414,0.6410221619176844,0.585336785160838,0.6986325735965313,0.2849756542351157,603,495
CAID3 Disorder-NOX,ESpritz-X,DED,calibrated,0.105,mid_20_30,0.6153846153846154,0.7677902621722846,0.69158743877845,0.6285758578553294,0.7574549480030411,0.37830985027416375,767,534
CAID3 Disorder-NOX,ESpritz-X,DED,calibrated,0.105,long_gt30,0.6600412071264089,0.7569587628865979,0.7084999850065035,0.6718366082061537,0.7419117257881159,0.38954455834776885,16502,7760
CAID3 Disorder-NOX,MobiDB-lite,DED,literal,0.5,short_lt20,0.4461028192371476,0.795959595959596,0.6210312075983718,0.5617020751183895,0.6806306925942185,0.25481328459175134,603,495
CAID3 Disorder-NOX,MobiDB-lite,DED,literal,0.5,mid_20_30,0.5071707953063885,0.8670411985018727,0.6871059969041307,0.6162874272729963,0.7592885504302129,0.3850428822789863,767,534
CAID3 Disorder-NOX,MobiDB-lite,DED,literal,0.5,long_gt30,0.61683432311235,0.8032216494845361,0.7100279862984431,0.6752586498244944,0.7409656853437652,0.392081546718978,16502,7760
CAID3 Disorder-NOX,MobiDB-lite,DED,calibrated,0.286,short_lt20,0.5422885572139303,0.7191919191919192,0.6307402382029248,0.5789970805471378,0.6874983121072096,0.26323826857767707,603,495
CAID3 Disorder-NOX,MobiDB-lite,DED,calibrated,0.286,mid_20_30,0.5893089960886571,0.8089887640449438,0.6991488800668004,0.6320015928314916,0.7686275516593187,0.3962424418560686,767,534
CAID3 Disorder-NOX,MobiDB-lite,DED,calibrated,0.286,long_gt30,0.7023997091261666,0.7452319587628866,0.7238158339445266,0.6867695689695007,0.755993708404685,0.4205251244040123,16502,7760
CAID3 Disorder-NOX,flDPnn,DED,literal,0.5,short_lt20,0.2570480928689884,0.8626262626262626,0.5598371777476255,0.5087013677181321,0.609673850618147,0.14801505632931733,603,495
CAID3 Disorder-NOX,flDPnn,DED,literal,0.5,mid_20_30,0.37157757496740546,0.9250936329588015,0.6483356039631035,0.590243924555196,0.7100422484143769,0.3371142579829786,767,534
CAID3 Disorder-NOX,flDPnn,DED,literal,0.5,long_gt30,0.3763786207732396,0.8859536082474226,0.6311661145103311,0.5974840258283549,0.666139587901506,0.26897346885590895,16502,7760
CAID3 Disorder-NOX,flDPnn,DED,calibrated,0.21,short_lt20,0.6567164179104478,0.5858585858585859,0.6212875018845168,0.5758519055698774,0.6659784338167478,0.24248890476416665,603,495
CAID3 Disorder-NOX,flDPnn,DED,calibrated,0.21,mid_20_30,0.6792698826597132,0.6966292134831461,0.6879495480714297,0.6241719058090928,0.7513672652326352,0.37028404773899665,767,534
CAID3 Disorder-NOX,flDPnn,DED,calibrated,0.21,long_gt30,0.7591807053690461,0.7002577319587628,0.7297192186639045,0.6847499311034538,0.7679948651433716,0.43980090023300883,16502,7760
CAID3 Disorder-NOX,flDPnn2,DED,literal,0.5,short_lt20,0.2902155887230514,0.8626262626262626,0.5764209256746571,0.5327555411320984,0.6223728270809102,0.18319657543118836,603,495
CAID3 Disorder-NOX,flDPnn2,DED,literal,0.5,mid_20_30,0.4680573663624511,0.8595505617977528,0.6638039640801019,0.6012611027199685,0.7266874052097801,0.34179704223318996,767,534
CAID3 Disorder-NOX,flDPnn2,DED,literal,0.5,long_gt30,0.3890437522724518,0.8889175257731958,0.6389806390228239,0.6014461222754688,0.6767857467646127,0.282871550940395,16502,7760
CAID3 Disorder-NOX,flDPnn2,DED,calibrated,0.27,short_lt20,0.5555555555555556,0.597979797979798,0.5767676767676768,0.541561287994632,0.6154164311927953,0.152847897223654,603,495
CAID3 Disorder-NOX,flDPnn2,DED,calibrated,0.27,mid_20_30,0.6988265971316818,0.6629213483146067,0.6808739727231443,0.6279324238101924,0.7374553089160626,0.35771729621934295,767,534
CAID3 Disorder-NOX,flDPnn2,DED,calibrated,0.27,long_gt30,0.7406374984850321,0.7413659793814433,0.7410017389332377,0.6949765847979531,0.7856737579593749,0.4565062502879899,16502,7760
CAID3 Disorder-NOX,flDPnn3a,DED,literal,0.5,short_lt20,0.6749585406301825,0.5616161616161616,0.618287351123172,0.5748075656269624,0.6694117060454835,0.2376556217598601,603,495
CAID3 Disorder-NOX,flDPnn3a,DED,literal,0.5,mid_20_30,0.7640156453715776,0.6741573033707865,0.719086474371182,0.6596150465560346,0.7755108665885805,0.43732916812334965,767,534
CAID3 Disorder-NOX,flDPnn3a,DED,literal,0.5,long_gt30,0.7988728638952854,0.6904639175257732,0.7446683907105294,0.7026035547586488,0.7824647444819199,0.4761774347751947,16502,7760
CAID3 Disorder-NOX,flDPnn3a,DED,calibrated,0.462,short_lt20,0.7197346600331676,0.5232323232323233,0.6214834916327454,0.5776521620829962,0.6689988712487538,0.24788441982517329,603,495
CAID3 Disorder-NOX,flDPnn3a,DED,calibrated,0.462,mid_20_30,0.8292046936114733,0.601123595505618,0.7151641445585457,0.655234338067482,0.7760265777839898,0.4445751102204474,767,534
CAID3 Disorder-NOX,flDPnn3a,DED,calibrated,0.462,long_gt30,0.8768028117803902,0.6479381443298969,0.7623704780551436,0.7210577705816682,0.8008676612728453,0.5388081554418865,16502,7760
CAID3 Disorder-NOX,flDPnn3b,DED,literal,0.5,short_lt20,0.23714759535655058,0.8949494949494949,0.5660485451530227,0.5266284682654255,0.6122923181979725,0.17198609121144337,603,495
CAID3 Disorder-NOX,flDPnn3b,DED,literal,0.5,mid_20_30,0.242503259452412,0.9681647940074907,0.6053340267299513,0.551428796431013,0.669843562313528,0.2855734340036481,767,534
CAID3 Disorder-NOX,flDPnn3b,DED,literal,0.5,long_gt30,0.31784026178645014,0.8786082474226804,0.5982242546045653,0.558321117748187,0.6406023386770612,0.21021740875371478,16502,7760
CAID3 Disorder-NOX,flDPnn3b,DED,calibrated,0.245,short_lt20,0.6633499170812603,0.5616161616161616,0.612483039348711,0.5682047102241314,0.6636722466554003,0.22561250817754894,603,495
CAID3 Disorder-NOX,flDPnn3b,DED,calibrated,0.245,mid_20_30,0.757496740547588,0.599250936329588,0.678373838438588,0.6246993021976363,0.7363777179530919,0.35997359179035693,767,534
CAID3 Disorder-NOX,flDPnn3b,DED,calibrated,0.245,long_gt30,0.7812386377408799,0.670360824742268,0.7257997312415739,0.6735563439607333,0.7718675635701039,0.43797677586071576,16502,7760
CAID3 Disorder-NOX,DISOPRED3-diso,DED,literal,0.5,short_lt20,0.3814262023217247,0.8141414141414142,0.5977838082315694,0.5489325006739681,0.6464665947765376,0.21374669178628436,603,495
CAID3 Disorder-NOX,DISOPRED3-diso,DED,literal,0.5,mid_20_30,0.47979139504563234,0.8764044943820225,0.6780979447138274,0.618078934391244,0.736185639298098,0.37162318429136826,767,534
CAID3 Disorder-NOX,DISOPRED3-diso,DED,literal,0.5,long_gt30,0.711004726699794,0.7739690721649485,0.7424868994323712,0.7018305301303042,0.7819937642491611,0.4552512112340947,16502,7760
CAID3 Disorder-NOX,DISOPRED3-diso,DED,calibrated,0.37,short_lt20,0.43449419568822556,0.7818181818181819,0.6081561887532037,0.5540631123819291,0.658684746044865,0.22770683902107924,603,495
CAID3 Disorder-NOX,DISOPRED3-diso,DED,calibrated,0.37,mid_20_30,0.5580182529335072,0.8258426966292135,0.6919304747813604,0.6298457790468361,0.7479814290239578,0.38536838306595,767,534
CAID3 Disorder-NOX,DISOPRED3-diso,DED,calibrated,0.37,long_gt30,0.7714216458611077,0.7252577319587629,0.7483396889099353,0.7063624076383329,0.7877546800913617,0.47552431118538546,16502,7760
CAID3 Disorder-NOX,SETH-0,DED,literal,0.5,short_lt20,0.3913764510779436,0.8646464646464647,0.6280114578622041,0.5654968459184311,0.6900023297661263,0.2849936714512602,603,495
CAID3 Disorder-NOX,SETH-0,DED,literal,0.5,mid_20_30,0.5567144719687093,0.8558052434456929,0.706259857707201,0.6497782283146175,0.7706891966677962,0.4165513928991311,767,534
CAID3 Disorder-NOX,SETH-0,DED,literal,0.5,long_gt30,0.7453641982789965,0.8103092783505155,0.777836738314756,0.7347464475454996,0.8163263182168373,0.5231576357747058,16502,7760
CAID3 Disorder-NOX,SETH-0,DED,calibrated,0.383,short_lt20,0.5804311774461028,0.7454545454545455,0.6629428614503241,0.602417259888266,0.7232138005816172,0.3272110196587545,603,495
CAID3 Disorder-NOX,SETH-0,DED,calibrated,0.383,mid_20_30,0.7614080834419817,0.7921348314606742,0.776771457451328,0.7108554039736108,0.8345306078737158,0.5458720934327201,767,534
CAID3 Disorder-NOX,SETH-0,DED,calibrated,0.383,long_gt30,0.8712883286874318,0.7355670103092784,0.8034276694983551,0.7614202731040558,0.8419980587558007,0.6053815877117914,16502,7760
CAID3 Disorder-NOX,SETH-1,DED,literal,0.5,short_lt20,0.4709784411276949,0.8363636363636363,0.6536710387456656,0.5883210154148689,0.7217151853888032,0.3246271646461094,603,495
CAID3 Disorder-NOX,SETH-1,DED,literal,0.5,mid_20_30,0.6049543676662321,0.8614232209737828,0.7331887943200075,0.6773166773004576,0.7905375647271138,0.46585694709812386,767,534
CAID3 Disorder-NOX,SETH-1,DED,literal,0.5,long_gt30,0.7608168706823415,0.7900773195876288,0.7754470951349852,0.7314880677172518,0.8149118848824868,0.5214117407350702,16502,7760
CAID3 Disorder-NOX,SETH-1,DED,calibrated,0.396,short_lt20,0.6202321724709784,0.7595959595959596,0.689914066033469,0.6294101264516748,0.7534710275525729,0.37996818669266635,603,495
CAID3 Disorder-NOX,SETH-1,DED,calibrated,0.396,mid_20_30,0.7366362451108214,0.8127340823970037,0.7746851637539125,0.7114263329466237,0.8300618551539974,0.5406225151730057,767,534
CAID3 Disorder-NOX,SETH-1,DED,calibrated,0.396,long_gt30,0.8428069324930312,0.734020618556701,0.7884137755248661,0.7473531091685836,0.8285351373669512,0.5672679295114663,16502,7760
CAID3 Disorder-NOX,VSL2,DED,literal,0.5,short_lt20,0.6915422885572139,0.5454545454545454,0.6184984170058796,0.5793639087886875,0.6589031826407517,0.23930615262021004,603,495
CAID3 Disorder-NOX,VSL2,DED,literal,0.5,mid_20_30,0.7522816166883963,0.601123595505618,0.6767026060970072,0.6075004240126748,0.7507951655160466,0.3559731692789758,767,534
CAID3 Disorder-NOX,VSL2,DED,literal,0.5,long_gt30,0.8638952854199491,0.5436855670103092,0.7037904262151291,0.6655908858784891,0.7378077187362727,0.4299869355631129,16502,7760
CAID3 Disorder-NOX,VSL2,DED,calibrated,0.613,short_lt20,0.5240464344941956,0.7171717171717171,0.6206090758329563,0.5712287599247573,0.6700896860659634,0.24356860317578632,603,495
CAID3 Disorder-NOX,VSL2,DED,calibrated,0.613,mid_20_30,0.6401564537157758,0.704119850187266,0.6721381519515208,0.6121258289319893,0.7335346799311068,0.33871099608034555,767,534
CAID3 Disorder-NOX,VSL2,DED,calibrated,0.613,long_gt30,0.7792388801357412,0.6574742268041237,0.7183565534699324,0.6815304234830863,0.7520040195168262,0.42423997792536383,16502,7760
CAID3 Disorder-NOX,SPOT-Disorder,DED,literal,0.5,short_lt20,0.472636815920398,0.8262626262626263,0.6494497210915121,0.6029330233454931,0.7034903196267411,0.3144359543489444,603,495
CAID3 Disorder-NOX,SPOT-Disorder,DED,literal,0.5,mid_20_30,0.5567144719687093,0.8689138576779026,0.712814164823306,0.64947242694005,0.7805156901363441,0.43091599863825575,767,534
CAID3 Disorder-NOX,SPOT-Disorder,DED,literal,0.5,long_gt30,0.7841473760756272,0.718298969072165,0.751223172573896,0.7105324810241107,0.790960011425531,0.4836695536602441,16502,7760
CAID3 Disorder-NOX,SPOT-Disorder,DED,calibrated,0.46,short_lt20,0.5041459369817579,0.8202020202020202,0.662173978591889,0.6142220566322506,0.7144978756082581,0.33665230227991716,603,495
CAID3 Disorder-NOX,SPOT-Disorder,DED,calibrated,0.46,mid_20_30,0.5867014341590613,0.8426966292134831,0.7146990316862722,0.6449696501058839,0.784871628527135,0.42939806337254444,767,534
CAID3 Disorder-NOX,SPOT-Disorder,DED,calibrated,0.46,long_gt30,0.7994182523330505,0.6990979381443299,0.7492580952386902,0.7066446616756035,0.789545272044523,0.4843989448479305,16502,7760
CAID3 Disorder-NOX,SPOT-Disorder2,DED,literal,0.5,short_lt20,0.43449419568822556,0.802020202020202,0.6182571988542138,0.5752639096928651,0.6708017342293784,0.2506913837888984,603,495
CAID3 Disorder-NOX,SPOT-Disorder2,DED,literal,0.5,mid_20_30,0.6166883963494133,0.846441947565543,0.7315651719574782,0.6661253163966878,0.7889648570087892,0.4606336299116467,767,534
CAID3 Disorder-NOX,SPOT-Disorder2,DED,literal,0.5,long_gt30,0.8266876742213065,0.7246134020618556,0.775650538141581,0.7353814530232458,0.815398008496501,0.5392293477069579,16502,7760
CAID3 Disorder-NOX,SPOT-Disorder2,DED,calibrated,0.442,short_lt20,0.4560530679933665,0.7818181818181819,0.6189356249057741,0.5764628436087567,0.6672075396858438,0.2483423589530014,603,495
CAID3 Disorder-NOX,SPOT-Disorder2,DED,calibrated,0.442,mid_20_30,0.6466753585397653,0.8239700374531835,0.7353226979964744,0.6671870246230636,0.7966275233530344,0.4650517885104306,767,534
CAID3 Disorder-NOX,SPOT-Disorder2,DED,calibrated,0.442,long_gt30,0.8485638104472185,0.7,0.7742819052236092,0.7326137763446889,0.8143420740425739,0.5454512493663389,16502,7760
CAID3 Disorder-NOX,SPOT-Disorder-Single,DED,literal,0.5,short_lt20,0.32669983416252074,0.8929292929292929,0.6098145635459068,0.5568437407182345,0.6719443801666064,0.2606053100397239,603,495
CAID3 Disorder-NOX,SPOT-Disorder-Single,DED,literal,0.5,mid_20_30,0.4172099087353325,0.8913857677902621,0.6542978382627973,0.596245482442087,0.7088120618067401,0.33435775248645816,767,534
CAID3 Disorder-NOX,SPOT-Disorder-Single,DED,literal,0.5,long_gt30,0.5754454005575081,0.836340206185567,0.7058928033715376,0.6681420093476851,0.7411940008864046,0.3865810773207229,16502,7760
CAID3 Disorder-NOX,SPOT-Disorder-Single,DED,calibrated,0.203,short_lt20,0.5522388059701493,0.6868686868686869,0.6195537464194181,0.5829969234901908,0.6577683394089254,0.2394305773222211,603,495
CAID3 Disorder-NOX,SPOT-Disorder-Single,DED,calibrated,0.203,mid_20_30,0.6753585397653195,0.7415730337078652,0.7084657867365923,0.6379381245613177,0.7777533282623594,0.41020534805807196,767,534
CAID3 Disorder-NOX,SPOT-Disorder-Single,DED,calibrated,0.203,long_gt30,0.7551205914434614,0.6969072164948453,0.7260139039691533,0.6848970188477892,0.7653717202502287,0.43236434118325023,16502,7760
CAID3 Disorder-NOX,DisEMBL-dis465,DED,literal,0.5,short_lt20,0.4096185737976783,0.8505050505050505,0.6300618121513644,0.5748000949922015,0.6865375546666749,0.2845627350211664,603,495
CAID3 Disorder-NOX,DisEMBL-dis465,DED,literal,0.5,mid_20_30,0.4315514993481095,0.9063670411985019,0.6689592702733057,0.609794403990775,0.7311652350016379,0.3652783478182596,767,534
CAID3 Disorder-NOX,DisEMBL-dis465,DED,literal,0.5,long_gt30,0.4296448915282996,0.845360824742268,0.6375028581352838,0.6121091452366261,0.6607143543878119,0.2704481139791686,16502,7760
CAID3 Disorder-NOX,DisEMBL-dis465,DED,calibrated,0.383,short_lt20,0.6252072968490879,0.6787878787878788,0.6519975878184834,0.5916501410602714,0.7102163109024224,0.3026059021121453,603,495
CAID3 Disorder-NOX,DisEMBL-dis465,DED,calibrated,0.383,mid_20_30,0.651890482398957,0.7322097378277154,0.6920501101133362,0.6121696635288211,0.7692819216388248,0.3779152639674527,767,534
CAID3 Disorder-NOX,DisEMBL-dis465,DED,calibrated,0.383,long_gt30,0.6694340079990304,0.6798969072164949,0.6746654576077626,0.6401179555894613,0.7032807010522172,0.3280583749381501,16502,7760
CAID3 Disorder-NOX,DisEMBL-disHL,DED,literal,0.5,short_lt20,0.003316749585406302,1.0,0.5016583747927031,0.5,0.5044194127393226,0.03870380510886777,603,495
CAID3 Disorder-NOX,DisEMBL-disHL,DED,literal,0.5,mid_20_30,0.007822685788787484,1.0,0.5039113428943938,0.5006639447501001,0.5088208499500424,0.056795468653965384,767,534
CAID3 Disorder-NOX,DisEMBL-disHL,DED,literal,0.5,long_gt30,0.0012725730214519452,0.9998711340206186,0.5005718535210353,0.5001983350627831,0.5010088337265692,0.017722961703009195,16502,7760
CAID3 Disorder-NOX,DisEMBL-disHL,DED,calibrated,0.124,short_lt20,0.3963515754560531,0.8121212121212121,0.6042363937886326,0.5556296186706586,0.6584700011879361,0.22585369622874799,603,495
CAID3 Disorder-NOX,DisEMBL-disHL,DED,calibrated,0.124,mid_20_30,0.46284224250325945,0.898876404494382,0.6808593234988207,0.6196594969323671,0.7405630599860823,0.3832614399904342,767,534
CAID3 Disorder-NOX,DisEMBL-disHL,DED,calibrated,0.124,long_gt30,0.3363834686704642,0.8507731958762886,0.5935783322733764,0.5633964012515964,0.6216604658016647,0.19516407447642584,16502,7760
CAID3 Disorder-NOX,IsUnstruct,DED,literal,0.5,short_lt20,0.6169154228855721,0.591919191919192,0.604417307402382,0.5492413394774427,0.657240519038048,0.20803775160062904,603,495
CAID3 Disorder-NOX,IsUnstruct,DED,literal,0.5,mid_20_30,0.758800521512386,0.6666666666666666,0.7127335940895263,0.6442829723932878,0.782917685838179,0.4246478747813578,767,534
CAID3 Disorder-NOX,IsUnstruct,DED,literal,0.5,long_gt30,0.7878438977093686,0.6559278350515464,0.7218858663804575,0.6837631083137283,0.7543058048348178,0.4328013157720433,16502,7760
CAID3 Disorder-NOX,IsUnstruct,DED,calibrated,0.691,short_lt20,0.4792703150912106,0.7575757575757576,0.618423036333484,0.5556947963978435,0.67862916718141,0.24375648480003642,603,495
CAID3 Disorder-NOX,IsUnstruct,DED,calibrated,0.691,mid_20_30,0.6088657105606258,0.7602996254681648,0.6845826680143953,0.6235214580919296,0.7498705259670865,0.36452590083349784,767,534
CAID3 Disorder-NOX,IsUnstruct,DED,calibrated,0.691,long_gt30,0.6780996242879651,0.7649484536082474,0.7215240389481062,0.6845691782300615,0.7550775112909984,0.4143877932245303,16502,7760
CAID3 Disorder-NOX,RONN,DED,literal,0.5,short_lt20,0.5422885572139303,0.5878787878787879,0.565083672546359,0.522535349795899,0.611013220649093,0.1296058225174345,603,495
CAID3 Disorder-NOX,RONN,DED,literal,0.5,mid_20_30,0.6923076923076923,0.6573033707865169,0.6748055315471047,0.5841537908851544,0.7690222202348199,0.3456092208820323,767,534
CAID3 Disorder-NOX,RONN,DED,literal,0.5,long_gt30,0.7693006908253545,0.6425257731958763,0.7059132320106154,0.6703947867067555,0.7382604246795174,0.39958920460211667,16502,7760
CAID3 Disorder-NOX,RONN,DED,calibrated,0.52,short_lt20,0.49087893864013266,0.6383838383838384,0.5646313885119856,0.5168347821657541,0.6127419334958659,0.12982068885946565,603,495
CAID3 Disorder-NOX,RONN,DED,calibrated,0.52,mid_20_30,0.6401564537157758,0.6928838951310862,0.666520174423431,0.5760533211638003,0.7570024027688583,0.3276636420958772,767,534
CAID3 Disorder-NOX,RONN,DED,calibrated,0.52,long_gt30,0.737243970427827,0.6865979381443299,0.7119209542860785,0.6768077407603573,0.7439169449908447,0.4038107797913335,16502,7760
CAID3 Disorder-NOX,PreDisorder,DED,literal,0.5,short_lt20,0.6965174129353234,0.5313131313131313,0.6139152721242274,0.5732862545301898,0.6538671474604068,0.23082453850275245,603,495
CAID3 Disorder-NOX,PreDisorder,DED,literal,0.5,mid_20_30,0.78748370273794,0.6423220973782772,0.7149029000581086,0.6466861028120774,0.78053224154365,0.4336923480329508,767,534
CAID3 Disorder-NOX,PreDisorder,DED,literal,0.5,long_gt30,0.8160828990425403,0.6372422680412371,0.7266625835418887,0.6867331838164843,0.7635658621267788,0.45004263771150776,16502,7760
CAID3 Disorder-NOX,PreDisorder,DED,calibrated,0.537,short_lt20,0.572139303482587,0.703030303030303,0.6375848032564451,0.584268275696247,0.6909635468097345,0.2753232293426977,603,495
CAID3 Disorder-NOX,PreDisorder,DED,calibrated,0.537,mid_20_30,0.6766623207301173,0.7827715355805244,0.7297169281553209,0.6556672199162529,0.7964806708446523,0.45213416896914954,767,534
CAID3 Disorder-NOX,PreDisorder,DED,calibrated,0.537,long_gt30,0.7110653254151011,0.7557989690721649,0.733432147243633,0.6928880556945625,0.7714333358800276,0.43886395228132,16502,7760
CAID3 Disorder-NOX,OPAL,DED,literal,0.5,short_lt20,0.7744610281923715,0.30303030303030304,0.5387456656113373,0.5107295368515772,0.5678818911150617,0.08785234250191673,603,495
CAID3 Disorder-NOX,OPAL,DED,literal,0.5,mid_20_30,0.970013037809648,0.054307116104868915,0.5121600769572584,0.5010437869693807,0.5243064440352512,0.061073349437831236,767,534
CAID3 Disorder-NOX,OPAL,DED,literal,0.5,long_gt30,0.8525027269421889,0.32396907216494847,0.5882358995535687,0.5534466352291679,0.6202266527547937,0.20427889797351637,16502,7760
CAID3 Disorder-NOX,OPAL,DED,calibrated,0.528,short_lt20,0.6434494195688225,0.4,0.5217247097844113,0.4916628663981373,0.5496581344853303,0.04462979820221288,603,495
CAID3 Disorder-NOX,OPAL,DED,calibrated,0.528,mid_20_30,0.9269882659713168,0.15730337078651685,0.5421458183789168,0.5095676355384997,0.5748101255783169,0.133805100862337,767,534
CAID3 Disorder-NOX,OPAL,DED,calibrated,0.528,long_gt30,0.6561022906314387,0.5711340206185567,0.6136181556249977,0.5744596420793444,0.6492810882565642,0.21498631368665233,16502,7760
CAID3 Disorder-NOX,pyHCA,DED,literal,0.5,short_lt20,0.21890547263681592,0.9151515151515152,0.5670284938941655,0.5296124920919288,0.61242070683983,0.18265859069274032,603,495
CAID3 Disorder-NOX,pyHCA,DED,literal,0.5,mid_20_30,0.2711864406779661,0.9419475655430711,0.6065670031105186,0.5599769819154534,0.6562000308724237,0.2707446290473024,767,534
CAID3 Disorder-NOX,pyHCA,DED,literal,0.5,long_gt30,0.4094655193309902,0.8908505154639176,0.6501580173974539,0.6129420662687081,0.68915760753836,0.301957061364268,16502,7760
CAID3 Disorder-NOX,pyHCA,DED,calibrated,0.272,short_lt20,0.4228855721393035,0.7151515151515152,0.5690185436454094,0.5342106461054713,0.6065560984249666,0.14303452998573124,603,495
CAID3 Disorder-NOX,pyHCA,DED,calibrated,0.272,mid_20_30,0.5110821382007823,0.7640449438202247,0.6375635410105035,0.5887452587138748,0.6872939075568945,0.2764750158809559,767,534
CAID3 Disorder-NOX,pyHCA,DED,calibrated,0.272,long_gt30,0.6925827172463944,0.7039948453608248,0.6982887813036096,0.6532644377127833,0.7381898822610816,0.37317918595614324,16502,7760
CAID3 Disorder-NOX,DeepIDP-2L,DED,literal,0.5,short_lt20,0.5505804311774462,0.7151515151515152,0.6328659731644807,0.5875191190667668,0.6828958687069059,0.2670142534426989,603,495
CAID3 Disorder-NOX,DeepIDP-2L,DED,literal,0.5,mid_20_30,0.6258148631029987,0.7284644194756554,0.6771396412893271,0.6144871466388389,0.7426484515696603,0.3488194639898512,767,534
CAID3 Disorder-NOX,DeepIDP-2L,DED,literal,0.5,long_gt30,0.757059750333293,0.7127577319587629,0.734908741146028,0.6892313683056572,0.7769566783891799,0.448611839624342,16502,7760
CAID3 Disorder-NOX,DeepIDP-2L,DED,calibrated,0.55,short_lt20,0.49585406301824214,0.7414141414141414,0.6186341022161918,0.5755228022797945,0.6692894219333478,0.24217293299501755,603,495
CAID3 Disorder-NOX,DeepIDP-2L,DED,calibrated,0.55,mid_20_30,0.5827900912646675,0.7808988764044944,0.681844483834581,0.6153004634515068,0.7523798326715159,0.3610149124666114,767,534
CAID3 Disorder-NOX,DeepIDP-2L,DED,calibrated,0.55,long_gt30,0.7271845836868258,0.7570876288659794,0.7421361062764026,0.6945850702748462,0.7839203799820693,0.4565410692532067,16502,7760
CAID3 Disorder-NOX,PredIDR-long,DED,literal,0.5,short_lt20,0.5373134328358209,0.6787878787878788,0.6080506558118499,0.5540171436914718,0.6588722731120352,0.21662448094524756,603,495
CAID3 Disorder-NOX,PredIDR-long,DED,literal,0.5,mid_20_30,0.758800521512386,0.7265917602996255,0.7426961409060058,0.6882060189867443,0.7958875608816793,0.48097020782722566,767,534
CAID3 Disorder-NOX,PredIDR-long,DED,literal,0.5,long_gt30,0.8606835535086657,0.5967783505154639,0.7287309520120648,0.6718854605310127,0.7756751706581445,0.47234913868926137,16502,7760
CAID3 Disorder-NOX,PredIDR-long,DED,calibrated,0.429,short_lt20,0.6434494195688225,0.6161616161616161,0.6298055178652193,0.5740969582887964,0.6788840631823845,0.25871333497729654,603,495
CAID3 Disorder-NOX,PredIDR-long,DED,calibrated,0.429,mid_20_30,0.847457627118644,0.6629213483146067,0.7551894877166254,0.7032455933173801,0.8122532985604706,0.5224101261154133,767,534
CAID3 Disorder-NOX,PredIDR-long,DED,calibrated,0.429,long_gt30,0.9100715064840625,0.5318298969072165,0.7209507016956396,0.6728232587039992,0.765560108824564,0.48882491949433254,16502,7760
CAID3 Disorder-NOX,PredIDR-short,DED,literal,0.5,short_lt20,0.6268656716417911,0.6727272727272727,0.649796472184532,0.5946179064577882,0.7047932962166341,0.29818023820822814,603,495
CAID3 Disorder-NOX,PredIDR-short,DED,literal,0.5,mid_20_30,0.7731421121251629,0.6966292134831461,0.7348856628041545,0.6793936907143208,0.7932148187043877,0.46825779707741527,767,534
CAID3 Disorder-NOX,PredIDR-short,DED,literal,0.5,long_gt30,0.852805720518725,0.5981958762886598,0.7255007984036924,0.6696866758872071,0.7702039920229878,0.4628990002064989,16502,7760
CAID3 Disorder-NOX,PredIDR-short,DED,calibrated,0.432,short_lt20,0.6898839137645107,0.6222222222222222,0.6560530679933665,0.593537851202091,0.7115416110949293,0.312106135986733,603,495
CAID3 Disorder-NOX,PredIDR-short,DED,calibrated,0.432,mid_20_30,0.8305084745762712,0.6441947565543071,0.7373516155652892,0.6821732720445088,0.793880470401813,0.48523103775569587,767,534
CAID3 Disorder-NOX,PredIDR-short,DED,calibrated,0.432,long_gt30,0.8977699672766938,0.5411082474226804,0.7194391073496871,0.6710464805097347,0.76254554875461,0.47753758156154574,16502,7760
CAID3 Disorder-NOX,PredIDR2-Prof-Art,DED,literal,0.5,short_lt20,0.5638474295190713,0.6666666666666666,0.615257048092869,0.5672316094228846,0.666165071687384,0.230136608107003,603,495
CAID3 Disorder-NOX,PredIDR2-Prof-Art,DED,literal,0.5,mid_20_30,0.8057366362451108,0.6816479400749064,0.7436922881600085,0.6845365347784517,0.8034748742147941,0.4905895585272032,767,534
CAID3 Disorder-NOX,PredIDR2-Prof-Art,DED,literal,0.5,long_gt30,0.9057689976972488,0.5157216494845361,0.7107453235908925,0.6625270337355382,0.7551628591880319,0.46782996942938954,16502,7760
CAID3 Disorder-NOX,PredIDR2-Prof-Art,DED,calibrated,0.814,short_lt20,0.23217247097844113,0.8141414141414142,0.5231569425599276,0.4905604499291438,0.5582070133620229,0.05645072593292579,603,495
CAID3 Disorder-NOX,PredIDR2-Prof-Art,DED,calibrated,0.814,mid_20_30,0.40808344198174706,0.8258426966292135,0.6169630693054803,0.5643672636051248,0.6726213186493636,0.2483547828302262,767,534
