dataset,round,reference,method,kind,operating_point,dbacc_short_lt20,dbacc_short_lt20_lo,dbacc_short_lt20_hi,dbacc_short_lt20_p,relbacc_short_lt20,relbacc_short_lt20_lo,relbacc_short_lt20_hi,drecall_short_lt20,dbacc_mid_20_30,dbacc_mid_20_30_lo,dbacc_mid_20_30_hi,dbacc_mid_20_30_p,relbacc_mid_20_30,relbacc_mid_20_30_lo,relbacc_mid_20_30_hi,drecall_mid_20_30,dbacc_long_gt30,dbacc_long_gt30_lo,dbacc_long_gt30_hi,dbacc_long_gt30_p,relbacc_long_gt30,relbacc_long_gt30_lo,relbacc_long_gt30_hi,drecall_long_gt30,interaction_short_minus_long,interaction_lo,interaction_hi,interaction_p
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-disHL,DED,literal,-0.07304686089427474,-0.1451622497229061,0.0029026378334334434,0.068,-0.12354353175973608,-0.22512747925875468,0.0058427757075901745,-0.4333632877929277,-0.07769692890143293,-0.145523443745241,-0.0018111048534180626,0.05,-0.13091784096338846,-0.22550332236025908,-0.003611208475371836,-0.44266342380724405,-0.14788883937479005,-0.19035267821851182,-0.10694986653368599,0.001,-0.22742679871382246,-0.27577458028075313,-0.17619053377028024,-0.5830472447539583,0.07484197848051531,-0.0031420174931144984,0.1505268975488635,0.064
CAID2 Disorder-NOX,caid2,disorder_nox,IsUnstruct,DED,literal,0.07480266285539369,-0.00632302885885872,0.16120811718496084,0.066,0.13492428096695896,-0.010114646991925635,0.31613236056138694,0.2788781112476956,0.09065046589623472,0.02762120807169107,0.15463774143336884,0.002,0.16030587115277728,0.044156550149153574,0.3016594894647689,0.31057371732937766,0.03283482936011805,-0.004692365497404897,0.06784724687108952,0.076,0.05129876506698258,-0.006885280086850042,0.10920050525217136,0.1949424442571443,0.04196783349527564,-0.05218343497072136,0.13465165335712934,0.386
CAID2 Disorder-NOX,caid2,disorder_nox,RONN,DED,literal,0.0902700972446231,0.021047958249198764,0.16450174026938252,0.01,0.16123777081583238,0.03411381626147394,0.3169634984124193,0.31993608886397285,0.07800496988246619,0.012841529508939003,0.14834300497395278,0.018,0.13811066703566166,0.02193157743408459,0.2788119009165864,0.2954058341396591,0.014895098374276307,-0.018310762542413345,0.046403293091616324,0.41,0.023593045609122346,-0.026690148930074136,0.07479332620771259,0.16918609112327931,0.07537499887034677,-0.002455986634730813,0.1541584327338706,0.07
CAID2 Disorder-NOX,caid2,disorder_nox,PreDisorder,DED,literal,0.11350717227217913,0.04907834927446745,0.1859035920679491,0.002,0.20256810125831676,0.07852952858947015,0.36598810786124436,0.41335153201991337,0.15209013939459515,0.0920981022405118,0.21768672580717136,0.001,0.26778543371450075,0.14257050808937236,0.4295156776118131,0.4905174662647454,0.033792728953720326,-0.003278396153817911,0.06925494235299269,0.068,0.05284279083263128,-0.005020358673762044,0.1121195625229831,0.25392264538299575,0.07971444331845882,0.0038296986289991742,0.1572872339376863,0.04
CAID2 Disorder-NOX,caid2,disorder_nox,OPAL,DED,literal,0.07193443409390803,-0.024290199125547002,0.1684719224384693,0.158,0.13112590351958375,-0.03847920050732028,0.33961119807524914,0.3921367573170288,0.07557432771489477,-0.010078554036091232,0.1669934400489693,0.084,0.13518963228535594,-0.015368490785631916,0.32605197187303375,0.39941654455900233,-0.03871947891648447,-0.08762901517686827,0.012847537903723753,0.144,-0.05918464554708807,-0.13255477999962684,0.020285842353795585,0.17082893129624382,0.1106539130103925,-0.003944589263989742,0.2214456346119456,0.062
CAID2 Disorder-NOX,caid2,disorder_nox,pyHCA,DED,literal,-0.09866752706662643,-0.17237063388754634,-0.02187883437494372,0.012,-0.1688227908153014,-0.270088030624217,-0.04452565862787048,-0.3863932835845943,-0.053794934000545684,-0.11831819315016778,0.018408706099391856,0.154,-0.09016553309920974,-0.18775422120543303,0.03373738017475988,-0.2966480974524328,-0.0295605445941792,-0.08885460356836267,0.031342387879560604,0.33,-0.04460197469434973,-0.13073868860102514,0.0502945026027042,-0.2481793186396998,-0.06910698247244725,-0.16364451470985594,0.02528365905441936,0.142
CAID2 Disorder-NOX,caid2,disorder_nox,DeepIDP-2L,DED,literal,-0.0062447872011934125,-0.08004053368484586,0.06933243922904443,0.862,-0.008623448442889127,-0.1357249883213605,0.13713882200191377,0.08107498411345358,0.04583132359325431,-0.04583936842734459,0.13989961370974152,0.342,0.08301988396202786,-0.07395616065926053,0.2728529941096805,0.18522720570234902,0.04564594166844664,0.010502623542682003,0.08065459153798953,0.012,0.07072504195010322,0.015947977801615387,0.12728404959147205,0.1848564418527337,-0.05189072886964006,-0.13789976776046958,0.0326787128042315,0.234
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-long,DED,literal,0.03182522595083638,-0.060586150718236885,0.12233952545276257,0.496,0.0593659913582887,-0.09866064610154172,0.2432944283057591,0.2552865965270239,0.04530970400893999,-0.0018893534792251753,0.09927875760999157,0.066,0.07948393722686363,-0.003226197512523352,0.17920500386003532,0.2822555526432311,0.05491585366183364,0.02137200207080021,0.08711757294187411,0.001,0.08531347558733725,0.031848596383841,0.1380652233697949,0.3014678519490184,-0.023090627710997253,-0.12244422878132644,0.0686319284155745,0.648
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-short,DED,literal,0.07218475946368255,-0.012166052244136362,0.15818536612160553,0.098,0.13041737400074394,-0.01886939514183135,0.30821562535937974,0.34258928277692663,0.058074322386658994,0.015274832644463028,0.10415999249108489,0.012,0.10204250350611845,0.025069236606405063,0.19257821404313136,0.31436840862287946,0.049332103841600104,0.01610687187526992,0.08036327569246954,0.002,0.07669169172789109,0.02409955491807416,0.12906919368739633,0.29688397153276175,0.022852655622082444,-0.06763245157321898,0.10954411502064,0.624
CAID2 Disorder-NOX,caid2,disorder_nox,AUCpred-profile,DED,literal,0.04019535542817715,-0.03206449122627843,0.11818715814293196,0.302,0.07257181434545976,-0.053404371438849886,0.22275412420825266,0.14154791418627685,0.10327146128388255,0.02204859261606883,0.17953750942091917,0.016,0.18158910316794363,0.038274636214476056,0.33494348950158526,0.2677001258976876,0.03874353432680778,0.005770063143646694,0.06992077805500661,0.014,0.06016828046793133,0.008339556938764855,0.10886603323929248,0.1386442719835381,0.0014518211013693806,-0.07913382333042826,0.08684374661694148,0.99
CAID2 Disorder-NOX,caid2,disorder_nox,AUCpred-no-profile,DED,literal,-0.048991457055341754,-0.139302889054429,0.04769229126590886,0.316,-0.08184625639292756,-0.2225550200929209,0.09025045989208882,-0.12075324174600903,0.02290360547326401,-0.0754629361590355,0.11503718183277521,0.614,0.04178283434350256,-0.12508785289501745,0.21471011413126856,0.023036883311202492,0.0070896973502951165,-0.02979279778056459,0.04250114401780976,0.682,0.01140463251195579,-0.04496165785857948,0.06866077591453215,-0.008590932934735285,-0.056081154405636865,-0.1567588744839411,0.04920676747419888,0.274
CAID2 Disorder-NOX,caid2,disorder_nox,DisoPred,DED,literal,-0.010971420385278442,-0.10163294621922031,0.08765181650465687,0.824,-0.015250635007954365,-0.16556891190523915,0.17029384183788165,-0.026676916768064756,0.009893738972893243,-0.07806086579960189,0.09938246028851398,0.832,0.020152566180372988,-0.12908029614567387,0.19035127431881368,0.015053401948278616,0.08804777787248598,0.048505842332094415,0.12687720493936228,0.001,0.1366072492406519,0.07156406952163595,0.20551608409522162,0.17136147974746407,-0.09901919825776441,-0.19945821177998074,0.0013314386857469999,0.054
CAID2 Disorder-NOX,caid2,disorder_nox,Dispredict2,DED,literal,0.0028986952718413786,-0.10527332646973935,0.11285406116068647,0.996,0.010627153765097586,-0.16751186045046623,0.21955825474872465,-0.026044337387476177,-0.04048067910795477,-0.15255648102075456,0.08150053015934658,0.5,-0.06511109524557644,-0.24438315217846499,0.16215048527792314,-0.11280308614706847,-0.12152755883105894,-0.17266867718271062,-0.07031626675533728,0.001,-0.18691986514590833,-0.25457051963363514,-0.11352689597065982,-0.2748968455932768,0.1244262541029003,0.005914844659833947,0.24451978404923796,0.046
CAID2 Disorder-NOX,caid2,disorder_nox,Dispredict3,DED,literal,0.01596895563155812,-0.0981362249966416,0.13200298264944513,0.806,0.034201308069212795,-0.15297642920020194,0.26386913129072004,-0.18136469775872033,-0.005627510438248443,-0.09814778208781688,0.10164896957188303,0.862,-0.005504189383750527,-0.15624993775807716,0.1963138608015534,-0.22455762989833347,-0.020176746996096468,-0.08071200684083846,0.04095742402651776,0.506,-0.030236575894887496,-0.11684301405341954,0.0643778186048391,-0.2536561030140295,0.03614570262765458,-0.09633438321860406,0.1643982286600621,0.568
CAID2 Disorder-NOX,caid2,disorder_nox,IDP-Fusion,DED,literal,0.05121246494280394,-0.023601501871494738,0.12458204089443779,0.194,0.09315646884831019,-0.03752663679465949,0.23824718230929628,0.21951946900269106,0.061827542726328205,-0.023518713608366718,0.14896406959857406,0.16,0.11068608547060026,-0.03737244169462682,0.2807013433858128,0.2407496245697396,0.081174719680461,0.04614588161305046,0.1152135361950098,0.001,0.12578618683071072,0.06881725881811723,0.18438499130016894,0.2794439784780052,-0.029962254737657054,-0.11215978432545959,0.05400288027916416,0.49
CAID2 Disorder-NOX,caid2,disorder_nox,rawMSA,DED,literal,0.04193839639498498,-0.044630917962203004,0.1354886519043309,0.414,0.07749796311708587,-0.07340288600588857,0.26125590511776836,0.1090881888501326,0.021442526441973222,-0.07136604150364023,0.1187594056208082,0.688,0.04097049775451434,-0.11534274190995453,0.2300783678113663,0.06809644894410909,0.07739841755960171,0.021467067375117964,0.12355662413034199,0.006,0.12033648877802534,0.032757657935958744,0.19802567622291553,0.18000823117936607,-0.03546002116461674,-0.1372543535200225,0.07256323059087733,0.51
CAID2 Disorder-NOX,caid2,disorder_nox,metapredict,DED,literal,-0.009728618659319104,-0.09038623809610209,0.072196346008053,0.83,-0.01442923425367794,-0.14821048961859168,0.13500038890349417,0.05927292096680169,0.025359484884794243,-0.043095876214479266,0.09289853760394712,0.48,0.045465091722640114,-0.07286289025779162,0.17318034803540397,0.1294491280550284,0.08231977658974109,0.049769319369965835,0.11380574849673296,0.001,0.12755477821820235,0.07343614702335019,0.18178424384088243,0.24336971146492206,-0.09204839524906018,-0.1779385839396813,-0.006726618636945888,0.034
CAID2 Disorder-NOX,caid2,disorder_nox,disomine,DED,literal,-0.054461653605712396,-0.1608201351164973,0.05874533625978444,0.348,-0.09007191152306572,-0.25215788865210614,0.11641893585629064,-0.2615183006219206,0.032318238346385926,-0.09945736708848484,0.17227421209440513,0.678,0.062415584424446176,-0.15747158071998377,0.3293978030465876,-0.08795851671772398,0.0038470071986961853,-0.05851877334825141,0.0730322934936778,0.916,0.006971115156299968,-0.0860971191739053,0.11695146459361323,-0.14490097901310348,-0.05830866080440857,-0.17907394220408385,0.07571205643104792,0.352
CAID2 Disorder-NOX,caid2,disorder_nox,s2D,DED,literal,0.05037291868525294,-0.02299272303248648,0.12490506190982054,0.21,0.0923164854066594,-0.03597053087918661,0.24592911751419916,0.3575637759636929,0.04009665454929556,-0.0010595063421508398,0.09137109865802683,0.058,0.0715397319573407,-0.0018199328516747824,0.17397997393874773,0.3370112476917781,-0.02671655357178265,-0.06185602272145854,0.005707938478489168,0.108,-0.040712321285562424,-0.09114275465340838,0.009121519293024407,0.2033848314496217,0.0770894722570356,-0.0034583076330230882,0.1540919355449967,0.064
CAID2 Disorder-NOX,caid2,disorder_nox,AlphaFold-rsa,AF,calibrated,-0.06865051185908658,-0.13767950171778118,0.0010760780228560895,0.054,-0.09994655869221324,-0.1976865067516137,0.0015708352269347382,-0.19326713064683262,-0.03761587270709678,-0.11250443388694911,0.03408092117238913,0.278,-0.057280905409785615,-0.1685158647103865,0.05483857891989185,-0.13119785234285303,0.014686614140387907,-0.0060740440829569805,0.033982296515438166,0.168,0.02081251468012808,-0.008673734417420174,0.04801306175845838,-0.026592878647883636,-0.0833371259994745,-0.15441864907223984,-0.011527475099685137,0.024
CAID2 Disorder-NOX,caid2,disorder_nox,AIUPred,DED,calibrated,-0.17010247758200478,-0.2674069802146246,-0.0729874975435027,0.001,-0.24589412700446955,-0.3752594891239137,-0.11236683654980574,-0.42051025646501905,-0.11781730746325147,-0.2128460197346198,-0.012174294456742025,0.032,-0.17955303430396793,-0.30916788891496094,-0.020175439756027275,-0.31593991622751255,0.007750845061603972,-0.022907557906792855,0.040675899387033546,0.656,0.011196726944703111,-0.03196620258575431,0.059280808506378006,-0.06480361117780159,-0.17785332264360876,-0.2826712196394827,-0.07814600161681112,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,IUPred3,DED,calibrated,-0.13687416438445746,-0.204324020205799,-0.07036647438033498,0.001,-0.19871790749689547,-0.29312518809272153,-0.10358897494396183,-0.3965488320356211,-0.11381359122720994,-0.20235425591115178,-0.02169942803062418,0.012,-0.17375387605431938,-0.28793395403673655,-0.03579496061897448,-0.35042768572112615,-0.00407480173523336,-0.032562579276310503,0.02483597451632319,0.818,-0.005583335292886234,-0.04534308121594071,0.03575576536282373,-0.13095010673717292,-0.13279936264922412,-0.20934219689657416,-0.0629202713938534,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,ESpritz-D,DED,calibrated,-0.12639546949835856,-0.2391189216376484,-0.01220813744959418,0.016,-0.18189046230192915,-0.33714221583069326,-0.01943962628811637,-0.25631897319214714,-0.08760206024190324,-0.1931817850235723,0.02668319754934415,0.13,-0.1327913117236298,-0.28607872860422173,0.049702905798267534,-0.1787321546792365,0.010659256325447671,-0.026132335782207243,0.049011892051135375,0.578,0.015397912917313654,-0.036175263990328076,0.07157717339475311,0.0177904784554653,-0.13705472582380623,-0.2628975573787143,-0.019649639535944362,0.022
CAID2 Disorder-NOX,caid2,disorder_nox,ESpritz-N,DED,calibrated,-0.07704621635170551,-0.15465416783486155,-0.006696399658172583,0.036,-0.11123281181356538,-0.21895425939093202,-0.009713260044191206,-0.12357817964742511,-0.025975016806559826,-0.10907847818187073,0.05461952451771342,0.54,-0.03782505370094346,-0.16247913040658984,0.09323604258741831,-0.021435780557133747,-0.038636519329286044,-0.06514771855914316,-0.010730914850069505,0.006,-0.05460338864886155,-0.09069187234629511,-0.015655160721238407,-0.04675878560258619,-0.03840969702241946,-0.11730578289484205,0.035024308585693824,0.308
CAID2 Disorder-NOX,caid2,disorder_nox,ESpritz-X,DED,calibrated,-0.0844264998442759,-0.16389051903830992,-0.0038565328895359204,0.044,-0.12175417827332481,-0.23222091251785926,-0.005875323588903664,-0.2535828672795763,0.014109995105403948,-0.06664665419496385,0.09808150066997491,0.72,0.023744467971988873,-0.1007441438184062,0.1612143784296761,-0.056509877380216594,-0.03578263930315966,-0.06834738491882905,-0.003253306738028471,0.02,-0.05055903218402077,-0.09515158539755283,-0.004848324533516454,-0.15629514619734383,-0.04864386054111624,-0.13880570821286448,0.039653533264520285,0.29
CAID2 Disorder-NOX,caid2,disorder_nox,MobiDB-lite,DED,calibrated,-0.07005379491544164,-0.14599347586769038,0.005361393420333704,0.074,-0.1005970188224271,-0.20248395788827567,0.008375458773591709,-0.2206272709286214,-0.016320841503636673,-0.0856307614988248,0.05508299464304018,0.654,-0.023130414036249804,-0.1270279615358854,0.09458279001280877,-0.11316136410501146,-0.014172394333797468,-0.04029960128605948,0.011855284390211591,0.288,-0.019922604508762667,-0.055594770236571174,0.01674629675505098,-0.10886446976533304,-0.055881400581644175,-0.13327259512000425,0.021210707778056892,0.174
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn,DED,calibrated,0.001179539871107121,-0.08014118265108375,0.0774089167381433,0.974,0.0035678147894198757,-0.10633952621442179,0.12189674494796794,-0.01062916826012271,0.049638202858768674,-0.026670717503248655,0.1330538612087697,0.218,0.08042407067647618,-0.03894871500702515,0.23058735437368702,0.08628815771520039,0.0004930978996123097,-0.029472777513439016,0.03138992630870831,0.996,0.000957229874151883,-0.041479897521105515,0.045960585086133834,-0.012002052203112333,0.0006864419714948107,-0.08221226634602367,0.08457628101178827,0.98
CAID2 Disorder-NOX,caid2,disorder_nox,flDPnn2,DED,calibrated,-0.013591505171422073,-0.09826476327439927,0.07290767603536065,0.77,-0.017918245589033915,-0.1361436011509518,0.11297401163029579,-0.13035411517273973,0.0050841527576688484,-0.08675871700567236,0.10939752259293319,0.938,0.011493685684131364,-0.12332298658221322,0.18249626128502072,-0.0930027993145579,0.015428529873891218,-0.019980889805494496,0.050706893744549744,0.388,0.022136124801495356,-0.027467975939777095,0.07238873127852091,-0.07231404508211316,-0.029020035045313287,-0.12462483355209457,0.0700362398206305,0.552
CAID2 Disorder-NOX,caid2,disorder_nox,DISOPRED3-diso,DED,calibrated,-0.1268108570380401,-0.18843454039923752,-0.069975346668534,0.001,-0.18445273129777665,-0.27386598619389185,-0.10122745161645624,-0.27523548752545024,-0.017074796151865128,-0.08517035975865478,0.048970498671992185,0.604,-0.024936330608878315,-0.12910522448809955,0.08476767081342702,-0.055763365753100314,-0.018764985172823743,-0.042914350221511244,0.00404239902181111,0.114,-0.02654376670398969,-0.059851841066799236,0.0057408800653272396,-0.05914374379501755,-0.10804587186521636,-0.1735897417938315,-0.046719420253107366,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-0,DED,calibrated,-0.002882687610611851,-0.06317986313435893,0.0578082583109349,0.91,-0.0029873065305367837,-0.08677138288365552,0.08922639313988943,-0.031155775459386706,0.003307308468931515,-0.044937033240962175,0.05131436904430159,0.884,0.0061562956409105425,-0.06845524083043612,0.0846283150639286,-0.01877578330029998,0.01989603809162632,0.007566108836062194,0.03291600495195468,0.001,0.028255742514897726,0.010629837686738112,0.04670370099770378,0.01440167594508964,-0.022778725702238174,-0.08150054039901256,0.03724475690119466,0.448
CAID2 Disorder-NOX,caid2,disorder_nox,SETH-1,DED,calibrated,-0.03661834368134815,-0.09871445347301282,0.027662095060967274,0.26,-0.0523167031166223,-0.1378022187111866,0.041183905135243,-0.10720738869430815,-0.008941404785625532,-0.06223660010762963,0.04554713252284749,0.69,-0.012743590870250671,-0.0917315394908213,0.0745262710396117,-0.05185351090286292,0.00940628840544862,-0.005538817132740246,0.024757105139223894,0.218,0.013405182142598728,-0.007780727852037037,0.03561277736170494,-0.015158124520714605,-0.046024632086796774,-0.10440993248946778,0.01655734528627021,0.164
CAID2 Disorder-NOX,caid2,disorder_nox,VSL2,DED,calibrated,-0.08272771223408529,-0.15371059608793775,-0.018780618167353803,0.01,-0.11942369881583347,-0.215990379484992,-0.027373848141925602,-0.17498101950960526,-0.014144787677871503,-0.09270208730546405,0.06181274942039121,0.72,-0.019448423641561824,-0.13471123616477268,0.10828665057076453,-0.037815170397177696,-0.019451395241555227,-0.047128167683472805,0.008946249531352217,0.196,-0.027385531511999538,-0.06502831718893813,0.01294370517346722,-0.04842838552454513,-0.06327631699253006,-0.1408272868998499,0.005379595775846538,0.076
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder,DED,calibrated,-0.10744326784274286,-0.16141355022040543,-0.052026552791974094,0.001,-0.15622422290329865,-0.23554276193620763,-0.07780267214846269,-0.24295390703810865,-0.01210231967196509,-0.08893219491172864,0.06539330883713051,0.752,-0.016807241856606002,-0.13375632349827443,0.11093525112080403,-0.05227201069655308,0.009214442582518243,-0.012381648968609627,0.031722695786768174,0.394,0.013120774931253187,-0.017462949785853884,0.04485539424125048,-0.00963848618758642,-0.11665771042526109,-0.17406619531864212,-0.06242535096269197,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder2,DED,calibrated,-0.024336247001323353,-0.0872604723426578,0.04694350891591471,0.46,-0.03409608482065815,-0.12171189579755934,0.07578678086675422,-0.10707216060469904,-0.0023788505729518436,-0.07631639135067776,0.07113891158026159,0.962,-0.0022520754390333965,-0.11296858278443692,0.12022368724109088,-0.06315736774795602,0.03290667759689703,0.01747039645279293,0.04915220477515404,0.001,0.04665589076029638,0.024552308429393606,0.06877709842441189,0.007413688591741723,-0.057242924598220384,-0.12426218457768146,0.01666057113188023,0.122
CAID2 Disorder-NOX,caid2,disorder_nox,SPOT-Disorder-Single,DED,calibrated,-0.10345490886501693,-0.174610043671982,-0.03267758353814434,0.004,-0.14971237658090802,-0.24630524211381558,-0.050515604780334386,-0.263003441522551,0.008261982227628141,-0.08406004998389249,0.10076786062667596,0.876,0.015666734676035004,-0.1233383996741941,0.16837515427853095,-0.039569659337260844,0.008509426321685666,-0.015824300128569165,0.03226909593701964,0.486,0.012169655726478852,-0.021684782832488536,0.045941608191475344,-0.03907477114914579,-0.11196433518670261,-0.18592542978880652,-0.03835768650944377,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-dis465,DED,calibrated,-0.053171832047677614,-0.1197306252910409,0.006319217751669049,0.098,-0.07648129371738992,-0.16631110181965175,0.009816942351189845,-0.14542555993736397,-0.017792854735849267,-0.0913763979027336,0.06085022032724769,0.662,-0.0249037630034639,-0.13360633616852627,0.10004236212931814,-0.07466760531370727,-0.07960571221971886,-0.10937970315830954,-0.04899996651493007,0.001,-0.11255980447193824,-0.14931965277795076,-0.07168919128675694,-0.19829332028144647,0.026433880172041256,-0.04371602258748625,0.08972296109190417,0.448
CAID2 Disorder-NOX,caid2,disorder_nox,DisEMBL-disHL,DED,calibrated,-0.0334380503984537,-0.0993221846892895,0.036291487224227155,0.318,-0.04689616225438819,-0.13576418894306042,0.05864289769102217,0.08920608863543077,-0.02813643176679703,-0.1005009729278186,0.052616066566431224,0.47,-0.040351607252276066,-0.1422489921638332,0.09205112327320183,0.0998093258987441,-0.11575207316012158,-0.1465238279449755,-0.08375092158385579,0.001,-0.1637872964416581,-0.2026257780916617,-0.12448257939066182,-0.07542195688790503,0.08231402276166787,0.014157234531066605,0.15594526029171066,0.012
CAID2 Disorder-NOX,caid2,disorder_nox,IsUnstruct,DED,calibrated,-0.048928595526978064,-0.12772474464220857,0.024069097492164588,0.224,-0.06989223920712592,-0.18108755914163543,0.037302842164268595,-0.13811444241426313,0.014963943877019752,-0.049040464151758084,0.08087293405755282,0.674,0.02573809341693163,-0.07196505807236542,0.13845770565281174,-0.010329363606267515,-0.024006363235011114,-0.05024238011818211,0.004465789662720118,0.108,-0.033838131950708485,-0.06961325015807078,0.0066366267768538205,-0.08826997783032924,-0.02492223229196695,-0.10594627108309741,0.04717094810208695,0.572
CAID2 Disorder-NOX,caid2,disorder_nox,RONN,DED,calibrated,-0.029268660652081075,-0.08412790907607622,0.02450947868370207,0.288,-0.04201277027528002,-0.12109983326822356,0.036877712598632345,-0.0853270629558738,0.004439989595770785,-0.0633097686390864,0.07759872873919534,0.914,0.009303908367850399,-0.09213192885088024,0.12977935437602342,-0.017909762460170085,-0.041541782507654924,-0.06721552833980463,-0.016147028853235608,0.002,-0.05868948483933264,-0.093428768802213,-0.02360851766815714,-0.10987330666702151,0.012273121855573844,-0.045727530758679906,0.07163546288622374,0.67
CAID2 Disorder-NOX,caid2,disorder_nox,PreDisorder,DED,calibrated,-0.006924881275251135,-0.07058904238119906,0.06329809088506008,0.812,-0.008741792879945937,-0.10008975346616682,0.10226818914358468,-0.031071794513911677,0.0891890203055726,0.03020138783933578,0.15624900836205094,0.004,0.14142713504443521,0.041414749012650284,0.27630921631224714,0.1611560086477358,-0.018009297426234076,-0.043171463727685364,0.005790016732589113,0.156,-0.02536219737076412,-0.05917246011762549,0.00849118783223491,-0.05324062681587756,0.011084416150982946,-0.05716707278143983,0.08301290643329286,0.77
CAID2 Disorder-NOX,caid2,disorder_nox,OPAL,DED,calibrated,-0.03824571038694246,-0.11450797433316068,0.038708055770206855,0.35,-0.05381139935466003,-0.15643740576346438,0.06069701408321121,0.03878826751906604,0.006561830573222994,-0.07956209141433312,0.10098878072667034,0.902,0.013639522170553685,-0.11432564395826386,0.17398232542063521,0.12840334943939694,-0.09625540445687493,-0.1492010335127797,-0.040999117527187864,0.001,-0.13602599213096045,-0.20566269607621218,-0.05889465415344135,-0.07723112062079888,0.05800969406993246,-0.04097202914990511,0.15974383531810185,0.238
CAID2 Disorder-NOX,caid2,disorder_nox,pyHCA,DED,calibrated,-0.11517839757158121,-0.2049355698070907,-0.029708818732925,0.01,-0.16647515572644253,-0.2920067963804886,-0.0445245120837881,-0.3019191429133622,-0.03547053864429704,-0.1285089587026325,0.05524003567132211,0.422,-0.052391209206101165,-0.18829571276094545,0.09708373549398511,-0.14250342505879385,-0.007932816861574942,-0.03941130830578218,0.02196453603157281,0.64,-0.011110071498927843,-0.055132823643406534,0.03181936590886255,-0.08742798149334964,-0.10724558071000627,-0.20147821622647327,-0.015464062646017617,0.026
CAID2 Disorder-NOX,caid2,disorder_nox,DeepIDP-2L,DED,calibrated,-0.16012681066071208,-0.23395697599743784,-0.08005327496347407,0.001,-0.23204896387290058,-0.32906354142065897,-0.11968988458939049,-0.5682177792034534,-0.0316039205485161,-0.1157702827551661,0.057762418472512185,0.478,-0.04601482163691765,-0.16483754369523115,0.09577248760810762,-0.3111719989790615,-0.01934577017825582,-0.06290220112428443,0.02022413620326017,0.396,-0.02722630541774392,-0.08856814597015356,0.030031555588198446,-0.2866556982385409,-0.14078104048245624,-0.2260694718360042,-0.052192832854720005,0.002
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-long,DED,calibrated,-0.09880592348787266,-0.16486424117407442,-0.0387887073179749,0.002,-0.14341620446912434,-0.23871982743838574,-0.05817487034707592,-0.1757471082192073,-0.03473350443733858,-0.0907011881514095,0.025998084568596144,0.25,-0.0528747796107138,-0.13563440870652846,0.04216819001073893,-0.047602270118139105,0.0005803149479599579,-0.02030708858033665,0.022431619927878208,0.976,0.0009348209369719849,-0.028684909516330803,0.03227292605178009,0.02302536865245798,-0.09938623843583264,-0.16665289774848982,-0.03544337903332824,0.001
CAID2 Disorder-NOX,caid2,disorder_nox,PredIDR-short,DED,calibrated,-0.04960677988425692,-0.10421913601006727,0.0013537473224370853,0.06,-0.0716509122303389,-0.15016529016739943,0.0020151929125288605,-0.0571552665761428,-0.011746622240143865,-0.05719724943027264,0.04182218462492163,0.612,-0.017059724251678867,-0.08447150133441166,0.0684352479721759,0.01856504871208331,-0.0064761571479034045,-0.026967124508167576,0.015596675217914207,0.536,-0.009055403402234296,-0.03801761434352547,0.02245358794359061,0.029105978896564237,-0.04313062273635351,-0.1000118990554847,0.006051729364327658,0.102
CAID2 Disorder-NOX,caid2,disorder_nox,AUCpred-profile,DED,calibrated,0.00331556690198761,-0.04749056394596468,0.057258367421752526,0.94,0.0059175311902798615,-0.06646923584678911,0.08762246924071472,0.0060279884275071536,0.05085393142549104,-0.02055032967729775,0.12933800823333663,0.184,0.08140207778833232,-0.02986316635662299,0.22218927903244243,0.10110471747451401,-0.004876546045086927,-0.022994247353024456,0.01223735014912505,0.592,-0.0068639720209322805,-0.03213164690290004,0.017209150455345316,-0.010356237466641922,0.008192112947074538,-0.044298284119774635,0.06466606463165583,0.754
CAID2 Disorder-NOX,caid2,disorder_nox,AUCpred-no-profile,DED,calibrated,-0.02801999743212525,-0.08993433802391851,0.03086703318247818,0.366,-0.03949508076569797,-0.1252305293992226,0.049972893814296156,-0.007034203636364295,0.03299128484348294,-0.042729775046522075,0.11196481822110309,0.432,0.05455243303018368,-0.061800064941877925,0.19806788031601824,0.11498836091485208,-0.027729524388610524,-0.047779427215128435,-0.006341602112149852,0.008,-0.03914135365236305,-0.0666005229526017,-0.009420464369500954,-0.006453257549334847,-0.0002904730435147238,-0.06749970575754408,0.062279929568226276,0.988
